peak_order,sample_index,milliseconds,timestamp
49963,8983090,44915450.0,2018-04-18 07:00:45.450000
49964,8983258,44916290.0,2018-04-18 07:00:46.290000
49965,8983417,44917085.0,2018-04-18 07:00:47.085000
49966,8983567,44917835.0,2018-04-18 07:00:47.835000
49967,8983704,44918520.0,2018-04-18 07:00:48.520000
49968,8983847,44919235.0,2018-04-18 07:00:49.235000
49969,8984019,44920095.0,2018-04-18 07:00:50.095000
49970,8984171,44920855.0,2018-04-18 07:00:50.855000
49971,8984319,44921595.0,2018-04-18 07:00:51.595000
49972,8984486,44922430.0,2018-04-18 07:00:52.430000
49973,8984643,44923215.0,2018-04-18 07:00:53.215000
49974,8984793,44923965.0,2018-04-18 07:00:53.965000
49975,8984969,44924845.0,2018-04-18 07:00:54.845000
49976,8985137,44925685.0,2018-04-18 07:00:55.685000
49977,8985313,44926565.0,2018-04-18 07:00:56.565000
49978,8985483,44927415.0,2018-04-18 07:00:57.415000
49979,8985646,44928230.0,2018-04-18 07:00:58.230000
49980,8985780,44928900.0,2018-04-18 07:00:58.900000
49981,8985916,44929580.0,2018-04-18 07:00:59.580000
49982,8986109,44930545.0,2018-04-18 07:01:00.545000
49983,8986235,44931175.0,2018-04-18 07:01:01.175000
49984,8986354,44931770.0,2018-04-18 07:01:01.770000
49985,8986501,44932505.0,2018-04-18 07:01:02.505000
49986,8986645,44933225.0,2018-04-18 07:01:03.225000
49987,8986793,44933965.0,2018-04-18 07:01:03.965000
49988,8986965,44934825.0,2018-04-18 07:01:04.825000
49989,8987123,44935615.0,2018-04-18 07:01:05.615000
49990,8987303,44936515.0,2018-04-18 07:01:06.515000
49991,8987459,44937295.0,2018-04-18 07:01:07.295000
49992,8987622,44938110.0,2018-04-18 07:01:08.110000
49993,8987764,44938820.0,2018-04-18 07:01:08.820000
49994,8987904,44939520.0,2018-04-18 07:01:09.520000
49995,8988053,44940265.0,2018-04-18 07:01:10.265000
49996,8988233,44941165.0,2018-04-18 07:01:11.165000
49997,8988359,44941795.0,2018-04-18 07:01:11.795000
49998,8988516,44942580.0,2018-04-18 07:01:12.580000
49999,8988672,44943360.0,2018-04-18 07:01:13.360000
50000,8988822,44944110.0,2018-04-18 07:01:14.110000
50001,8989000,44945000.0,2018-04-18 07:01:15
50002,8989165,44945825.0,2018-04-18 07:01:15.825000
50003,8989310,44946550.0,2018-04-18 07:01:16.550000
50004,8989480,44947400.0,2018-04-18 07:01:17.400000
50005,8989669,44948345.0,2018-04-18 07:01:18.345000
50006,8989816,44949080.0,2018-04-18 07:01:19.080000
50007,8989982,44949910.0,2018-04-18 07:01:19.910000
50008,8990125,44950625.0,2018-04-18 07:01:20.625000
50009,8990285,44951425.0,2018-04-18 07:01:21.425000
50010,8990428,44952140.0,2018-04-18 07:01:22.140000
50011,8990569,44952845.0,2018-04-18 07:01:22.845000
50012,8990723,44953615.0,2018-04-18 07:01:23.615000
50013,8990889,44954445.0,2018-04-18 07:01:24.445000
50014,8991043,44955215.0,2018-04-18 07:01:25.215000
50015,8991191,44955955.0,2018-04-18 07:01:25.955000
50016,8991340,44956700.0,2018-04-18 07:01:26.700000
50017,8991473,44957365.0,2018-04-18 07:01:27.365000
50018,8991663,44958315.0,2018-04-18 07:01:28.315000
50019,8991786,44958930.0,2018-04-18 07:01:28.930000
50020,8991917,44959585.0,2018-04-18 07:01:29.585000
50021,8992088,44960440.0,2018-04-18 07:01:30.440000
50022,8992260,44961300.0,2018-04-18 07:01:31.300000
50023,8992414,44962070.0,2018-04-18 07:01:32.070000
50024,8992571,44962855.0,2018-04-18 07:01:32.855000
50025,8992715,44963575.0,2018-04-18 07:01:33.575000
50026,8992881,44964405.0,2018-04-18 07:01:34.405000
50027,8993048,44965240.0,2018-04-18 07:01:35.240000
50028,8993211,44966055.0,2018-04-18 07:01:36.055000
50029,8993371,44966855.0,2018-04-18 07:01:36.855000
50030,8993540,44967700.0,2018-04-18 07:01:37.700000
50031,8993733,44968665.0,2018-04-18 07:01:38.665000
50032,8993916,44969580.0,2018-04-18 07:01:39.580000
50033,8994074,44970370.0,2018-04-18 07:01:40.370000
50034,8994228,44971140.0,2018-04-18 07:01:41.140000
50035,8994351,44971755.0,2018-04-18 07:01:41.755000
50036,8994524,44972620.0,2018-04-18 07:01:42.620000
50037,8994675,44973375.0,2018-04-18 07:01:43.375000
50038,8994852,44974260.0,2018-04-18 07:01:44.260000
50039,8995011,44975055.0,2018-04-18 07:01:45.055000
50040,8995163,44975815.0,2018-04-18 07:01:45.815000
50041,8995334,44976670.0,2018-04-18 07:01:46.670000
50042,8995503,44977515.0,2018-04-18 07:01:47.515000
50043,8995702,44978510.0,2018-04-18 07:01:48.510000
50044,8995849,44979245.0,2018-04-18 07:01:49.245000
50045,8996000,44980000.0,2018-04-18 07:01:50
50046,8996155,44980775.0,2018-04-18 07:01:50.775000
50047,8996289,44981445.0,2018-04-18 07:01:51.445000
50048,8996451,44982255.0,2018-04-18 07:01:52.255000
50049,8996595,44982975.0,2018-04-18 07:01:52.975000
50050,8996749,44983745.0,2018-04-18 07:01:53.745000
50051,8996894,44984470.0,2018-04-18 07:01:54.470000
50052,8997055,44985275.0,2018-04-18 07:01:55.275000
50053,8997198,44985990.0,2018-04-18 07:01:55.990000
50054,8997340,44986700.0,2018-04-18 07:01:56.700000
50055,8997489,44987445.0,2018-04-18 07:01:57.445000
50056,8997636,44988180.0,2018-04-18 07:01:58.180000
50057,8997783,44988915.0,2018-04-18 07:01:58.915000
50058,8997932,44989660.0,2018-04-18 07:01:59.660000
50059,8998073,44990365.0,2018-04-18 07:02:00.365000
50060,8998238,44991190.0,2018-04-18 07:02:01.190000
50061,8998405,44992025.0,2018-04-18 07:02:02.025000
50062,8998580,44992900.0,2018-04-18 07:02:02.900000
50063,8998704,44993520.0,2018-04-18 07:02:03.520000
50064,8998876,44994380.0,2018-04-18 07:02:04.380000
50065,8999064,44995320.0,2018-04-18 07:02:05.320000
50066,8999238,44996190.0,2018-04-18 07:02:06.190000
50067,8999420,44997100.0,2018-04-18 07:02:07.100000
50068,8999576,44997880.0,2018-04-18 07:02:07.880000
50069,8999725,44998625.0,2018-04-18 07:02:08.625000
50070,8999869,44999345.0,2018-04-18 07:02:09.345000
50071,9000050,45000250.0,2018-04-18 07:02:10.250000
50072,9000205,45001025.0,2018-04-18 07:02:11.025000
50073,9000359,45001795.0,2018-04-18 07:02:11.795000
50074,9000521,45002605.0,2018-04-18 07:02:12.605000
50075,9000667,45003335.0,2018-04-18 07:02:13.335000
50076,9000810,45004050.0,2018-04-18 07:02:14.050000
50077,9000967,45004835.0,2018-04-18 07:02:14.835000
50078,9001122,45005610.0,2018-04-18 07:02:15.610000
50079,9001286,45006430.0,2018-04-18 07:02:16.430000
50080,9001452,45007260.0,2018-04-18 07:02:17.260000
50081,9001623,45008115.0,2018-04-18 07:02:18.115000
50082,9001737,45008685.0,2018-04-18 07:02:18.685000
50083,9001871,45009355.0,2018-04-18 07:02:19.355000
50084,9002070,45010350.0,2018-04-18 07:02:20.350000
50085,9002233,45011165.0,2018-04-18 07:02:21.165000
50086,9002363,45011815.0,2018-04-18 07:02:21.815000
50087,9002501,45012505.0,2018-04-18 07:02:22.505000
50088,9002691,45013455.0,2018-04-18 07:02:23.455000
50089,9002881,45014405.0,2018-04-18 07:02:24.405000
50090,9003030,45015150.0,2018-04-18 07:02:25.150000
50091,9003162,45015810.0,2018-04-18 07:02:25.810000
50092,9003330,45016650.0,2018-04-18 07:02:26.650000
50093,9003518,45017590.0,2018-04-18 07:02:27.590000
50094,9003681,45018405.0,2018-04-18 07:02:28.405000
50095,9003815,45019075.0,2018-04-18 07:02:29.075000
50096,9003966,45019830.0,2018-04-18 07:02:29.830000
50097,9004125,45020625.0,2018-04-18 07:02:30.625000
50098,9004277,45021385.0,2018-04-18 07:02:31.385000
50099,9004402,45022010.0,2018-04-18 07:02:32.010000
50100,9004566,45022830.0,2018-04-18 07:02:32.830000
50101,9004728,45023640.0,2018-04-18 07:02:33.640000
50102,9004889,45024445.0,2018-04-18 07:02:34.445000
50103,9005040,45025200.0,2018-04-18 07:02:35.200000
50104,9005169,45025845.0,2018-04-18 07:02:35.845000
50105,9005378,45026890.0,2018-04-18 07:02:36.890000
50106,9005529,45027645.0,2018-04-18 07:02:37.645000
50107,9005680,45028400.0,2018-04-18 07:02:38.400000
50108,9005833,45029165.0,2018-04-18 07:02:39.165000
50109,9006006,45030030.0,2018-04-18 07:02:40.030000
50110,9006170,45030850.0,2018-04-18 07:02:40.850000
50111,9006332,45031660.0,2018-04-18 07:02:41.660000
50112,9006494,45032470.0,2018-04-18 07:02:42.470000
50113,9006646,45033230.0,2018-04-18 07:02:43.230000
50114,9006779,45033895.0,2018-04-18 07:02:43.895000
50115,9006937,45034685.0,2018-04-18 07:02:44.685000
50116,9007074,45035370.0,2018-04-18 07:02:45.370000
50117,9007224,45036120.0,2018-04-18 07:02:46.120000
50118,9007377,45036885.0,2018-04-18 07:02:46.885000
50119,9007510,45037550.0,2018-04-18 07:02:47.550000
50120,9007651,45038255.0,2018-04-18 07:02:48.255000
50121,9007826,45039130.0,2018-04-18 07:02:49.130000
50122,9007987,45039935.0,2018-04-18 07:02:49.935000
50123,9008136,45040680.0,2018-04-18 07:02:50.680000
50124,9008291,45041455.0,2018-04-18 07:02:51.455000
50125,9008431,45042155.0,2018-04-18 07:02:52.155000
50126,9008618,45043090.0,2018-04-18 07:02:53.090000
50127,9008786,45043930.0,2018-04-18 07:02:53.930000
50128,9008943,45044715.0,2018-04-18 07:02:54.715000
50129,9009098,45045490.0,2018-04-18 07:02:55.490000
50130,9009253,45046265.0,2018-04-18 07:02:56.265000
50131,9009370,45046850.0,2018-04-18 07:02:56.850000
50132,9009513,45047565.0,2018-04-18 07:02:57.565000
50133,9009682,45048410.0,2018-04-18 07:02:58.410000
50134,9009848,45049240.0,2018-04-18 07:02:59.240000
50135,9010004,45050020.0,2018-04-18 07:03:00.020000
50136,9010158,45050790.0,2018-04-18 07:03:00.790000
50137,9010347,45051735.0,2018-04-18 07:03:01.735000
50138,9010503,45052515.0,2018-04-18 07:03:02.515000
50139,9010665,45053325.0,2018-04-18 07:03:03.325000
50140,9010811,45054055.0,2018-04-18 07:03:04.055000
50141,9010947,45054735.0,2018-04-18 07:03:04.735000
50142,9011098,45055490.0,2018-04-18 07:03:05.490000
50143,9011248,45056240.0,2018-04-18 07:03:06.240000
50144,9011403,45057015.0,2018-04-18 07:03:07.015000
50145,9011579,45057895.0,2018-04-18 07:03:07.895000
50146,9011736,45058680.0,2018-04-18 07:03:08.680000
50147,9011905,45059525.0,2018-04-18 07:03:09.525000
50148,9012019,45060095.0,2018-04-18 07:03:10.095000
50149,9012144,45060720.0,2018-04-18 07:03:10.720000
50150,9012288,45061440.0,2018-04-18 07:03:11.440000
50151,9012441,45062205.0,2018-04-18 07:03:12.205000
50152,9012583,45062915.0,2018-04-18 07:03:12.915000
50153,9012744,45063720.0,2018-04-18 07:03:13.720000
50154,9012897,45064485.0,2018-04-18 07:03:14.485000
50155,9013059,45065295.0,2018-04-18 07:03:15.295000
50156,9013225,45066125.0,2018-04-18 07:03:16.125000
50157,9013409,45067045.0,2018-04-18 07:03:17.045000
50158,9013564,45067820.0,2018-04-18 07:03:17.820000
50159,9013688,45068440.0,2018-04-18 07:03:18.440000
50160,9013855,45069275.0,2018-04-18 07:03:19.275000
50161,9014010,45070050.0,2018-04-18 07:03:20.050000
50162,9014158,45070790.0,2018-04-18 07:03:20.790000
50163,9014320,45071600.0,2018-04-18 07:03:21.600000
50164,9014469,45072345.0,2018-04-18 07:03:22.345000
50165,9014635,45073175.0,2018-04-18 07:03:23.175000
50166,9014775,45073875.0,2018-04-18 07:03:23.875000
50167,9014953,45074765.0,2018-04-18 07:03:24.765000
50168,9015092,45075460.0,2018-04-18 07:03:25.460000
50169,9015251,45076255.0,2018-04-18 07:03:26.255000
50170,9015386,45076930.0,2018-04-18 07:03:26.930000
50171,9015530,45077650.0,2018-04-18 07:03:27.650000
50172,9015695,45078475.0,2018-04-18 07:03:28.475000
50173,9015901,45079505.0,2018-04-18 07:03:29.505000
50174,9016063,45080315.0,2018-04-18 07:03:30.315000
50175,9016231,45081155.0,2018-04-18 07:03:31.155000
50176,9016388,45081940.0,2018-04-18 07:03:31.940000
50177,9016531,45082655.0,2018-04-18 07:03:32.655000
50178,9016687,45083435.0,2018-04-18 07:03:33.435000
50179,9016861,45084305.0,2018-04-18 07:03:34.305000
50180,9017044,45085220.0,2018-04-18 07:03:35.220000
50181,9017207,45086035.0,2018-04-18 07:03:36.035000
50182,9017368,45086840.0,2018-04-18 07:03:36.840000
50183,9017518,45087590.0,2018-04-18 07:03:37.590000
50184,9017666,45088330.0,2018-04-18 07:03:38.330000
50185,9017782,45088910.0,2018-04-18 07:03:38.910000
50186,9017945,45089725.0,2018-04-18 07:03:39.725000
50187,9018114,45090570.0,2018-04-18 07:03:40.570000
50188,9018306,45091530.0,2018-04-18 07:03:41.530000
50189,9018495,45092475.0,2018-04-18 07:03:42.475000
50190,9018663,45093315.0,2018-04-18 07:03:43.315000
50191,9018860,45094300.0,2018-04-18 07:03:44.300000
50192,9019038,45095190.0,2018-04-18 07:03:45.190000
50193,9019198,45095990.0,2018-04-18 07:03:45.990000
50194,9019371,45096855.0,2018-04-18 07:03:46.855000
50195,9019582,45097910.0,2018-04-18 07:03:47.910000
50196,9019758,45098790.0,2018-04-18 07:03:48.790000
50197,9019956,45099780.0,2018-04-18 07:03:49.780000
50198,9020103,45100515.0,2018-04-18 07:03:50.515000
50199,9020215,45101075.0,2018-04-18 07:03:51.075000
50200,9020380,45101900.0,2018-04-18 07:03:51.900000
50201,9020559,45102795.0,2018-04-18 07:03:52.795000
50202,9020744,45103720.0,2018-04-18 07:03:53.720000
50203,9020892,45104460.0,2018-04-18 07:03:54.460000
50204,9021048,45105240.0,2018-04-18 07:03:55.240000
50205,9021241,45106205.0,2018-04-18 07:03:56.205000
50206,9021396,45106980.0,2018-04-18 07:03:56.980000
50207,9021544,45107720.0,2018-04-18 07:03:57.720000
50208,9021721,45108605.0,2018-04-18 07:03:58.605000
50209,9021918,45109590.0,2018-04-18 07:03:59.590000
50210,9022079,45110395.0,2018-04-18 07:04:00.395000
50211,9022211,45111055.0,2018-04-18 07:04:01.055000
50212,9022380,45111900.0,2018-04-18 07:04:01.900000
50213,9022531,45112655.0,2018-04-18 07:04:02.655000
50214,9022682,45113410.0,2018-04-18 07:04:03.410000
50215,9022807,45114035.0,2018-04-18 07:04:04.035000
50216,9023008,45115040.0,2018-04-18 07:04:05.040000
50217,9023162,45115810.0,2018-04-18 07:04:05.810000
50218,9023336,45116680.0,2018-04-18 07:04:06.680000
50219,9023462,45117310.0,2018-04-18 07:04:07.310000
50220,9023658,45118290.0,2018-04-18 07:04:08.290000
50221,9023827,45119135.0,2018-04-18 07:04:09.135000
50222,9023972,45119860.0,2018-04-18 07:04:09.860000
50223,9024145,45120725.0,2018-04-18 07:04:10.725000
50224,9024331,45121655.0,2018-04-18 07:04:11.655000
50225,9024507,45122535.0,2018-04-18 07:04:12.535000
50226,9024671,45123355.0,2018-04-18 07:04:13.355000
50227,9024860,45124300.0,2018-04-18 07:04:14.300000
50228,9025035,45125175.0,2018-04-18 07:04:15.175000
50229,9025226,45126130.0,2018-04-18 07:04:16.130000
50230,9025341,45126705.0,2018-04-18 07:04:16.705000
50231,9025568,45127840.0,2018-04-18 07:04:17.840000
50232,9025726,45128630.0,2018-04-18 07:04:18.630000
50233,9025895,45129475.0,2018-04-18 07:04:19.475000
50234,9026066,45130330.0,2018-04-18 07:04:20.330000
50235,9026229,45131145.0,2018-04-18 07:04:21.145000
50236,9026391,45131955.0,2018-04-18 07:04:21.955000
50237,9026533,45132665.0,2018-04-18 07:04:22.665000
50238,9026717,45133585.0,2018-04-18 07:04:23.585000
50239,9026920,45134600.0,2018-04-18 07:04:24.600000
50240,9027076,45135380.0,2018-04-18 07:04:25.380000
50241,9027265,45136325.0,2018-04-18 07:04:26.325000
50242,9027446,45137230.0,2018-04-18 07:04:27.230000
50243,9027574,45137870.0,2018-04-18 07:04:27.870000
50244,9027707,45138535.0,2018-04-18 07:04:28.535000
50245,9027863,45139315.0,2018-04-18 07:04:29.315000
50246,9028006,45140030.0,2018-04-18 07:04:30.030000
50247,9028181,45140905.0,2018-04-18 07:04:30.905000
50248,9028348,45141740.0,2018-04-18 07:04:31.740000
50249,9028511,45142555.0,2018-04-18 07:04:32.555000
50250,9028664,45143320.0,2018-04-18 07:04:33.320000
50251,9028855,45144275.0,2018-04-18 07:04:34.275000
50252,9029032,45145160.0,2018-04-18 07:04:35.160000
50253,9029199,45145995.0,2018-04-18 07:04:35.995000
50254,9029317,45146585.0,2018-04-18 07:04:36.585000
50255,9029491,45147455.0,2018-04-18 07:04:37.455000
50256,9029660,45148300.0,2018-04-18 07:04:38.300000
50257,9029819,45149095.0,2018-04-18 07:04:39.095000
50258,9029997,45149985.0,2018-04-18 07:04:39.985000
50259,9030148,45150740.0,2018-04-18 07:04:40.740000
50260,9030311,45151555.0,2018-04-18 07:04:41.555000
50261,9030471,45152355.0,2018-04-18 07:04:42.355000
50262,9030638,45153190.0,2018-04-18 07:04:43.190000
50263,9030775,45153875.0,2018-04-18 07:04:43.875000
50264,9030942,45154710.0,2018-04-18 07:04:44.710000
50265,9031087,45155435.0,2018-04-18 07:04:45.435000
50266,9031258,45156290.0,2018-04-18 07:04:46.290000
50267,9031396,45156980.0,2018-04-18 07:04:46.980000
50268,9031555,45157775.0,2018-04-18 07:04:47.775000
50269,9031741,45158705.0,2018-04-18 07:04:48.705000
50270,9031884,45159420.0,2018-04-18 07:04:49.420000
50271,9032073,45160365.0,2018-04-18 07:04:50.365000
50272,9032239,45161195.0,2018-04-18 07:04:51.195000
50273,9032387,45161935.0,2018-04-18 07:04:51.935000
50274,9032511,45162555.0,2018-04-18 07:04:52.555000
50275,9032675,45163375.0,2018-04-18 07:04:53.375000
50276,9032857,45164285.0,2018-04-18 07:04:54.285000
50277,9033009,45165045.0,2018-04-18 07:04:55.045000
50278,9033164,45165820.0,2018-04-18 07:04:55.820000
50279,9033313,45166565.0,2018-04-18 07:04:56.565000
50280,9033466,45167330.0,2018-04-18 07:04:57.330000
50281,9033638,45168190.0,2018-04-18 07:04:58.190000
50282,9033808,45169040.0,2018-04-18 07:04:59.040000
50283,9034000,45170000.0,2018-04-18 07:05:00
50284,9034175,45170875.0,2018-04-18 07:05:00.875000
50285,9034294,45171470.0,2018-04-18 07:05:01.470000
50286,9034443,45172215.0,2018-04-18 07:05:02.215000
50287,9034578,45172890.0,2018-04-18 07:05:02.890000
50288,9034770,45173850.0,2018-04-18 07:05:03.850000
50289,9034936,45174680.0,2018-04-18 07:05:04.680000
50290,9035077,45175385.0,2018-04-18 07:05:05.385000
50291,9035232,45176160.0,2018-04-18 07:05:06.160000
50292,9035401,45177005.0,2018-04-18 07:05:07.005000
50293,9035548,45177740.0,2018-04-18 07:05:07.740000
50294,9035751,45178755.0,2018-04-18 07:05:08.755000
50295,9035938,45179690.0,2018-04-18 07:05:09.690000
50296,9036091,45180455.0,2018-04-18 07:05:10.455000
50297,9036268,45181340.0,2018-04-18 07:05:11.340000
50298,9036415,45182075.0,2018-04-18 07:05:12.075000
50299,9036597,45182985.0,2018-04-18 07:05:12.985000
50300,9036748,45183740.0,2018-04-18 07:05:13.740000
50301,9036919,45184595.0,2018-04-18 07:05:14.595000
50302,9037092,45185460.0,2018-04-18 07:05:15.460000
50303,9037255,45186275.0,2018-04-18 07:05:16.275000
50304,9037455,45187275.0,2018-04-18 07:05:17.275000
50305,9037605,45188025.0,2018-04-18 07:05:18.025000
50306,9037757,45188785.0,2018-04-18 07:05:18.785000
50307,9037925,45189625.0,2018-04-18 07:05:19.625000
50308,9038099,45190495.0,2018-04-18 07:05:20.495000
50309,9038215,45191075.0,2018-04-18 07:05:21.075000
50310,9038392,45191960.0,2018-04-18 07:05:21.960000
50311,9038571,45192855.0,2018-04-18 07:05:22.855000
50312,9038719,45193595.0,2018-04-18 07:05:23.595000
50313,9038892,45194460.0,2018-04-18 07:05:24.460000
50314,9039036,45195180.0,2018-04-18 07:05:25.180000
50315,9039188,45195940.0,2018-04-18 07:05:25.940000
50316,9039352,45196760.0,2018-04-18 07:05:26.760000
50317,9039512,45197560.0,2018-04-18 07:05:27.560000
50318,9039674,45198370.0,2018-04-18 07:05:28.370000
50319,9039846,45199230.0,2018-04-18 07:05:29.230000
50320,9039979,45199895.0,2018-04-18 07:05:29.895000
50321,9040133,45200665.0,2018-04-18 07:05:30.665000
50322,9040293,45201465.0,2018-04-18 07:05:31.465000
50323,9040436,45202180.0,2018-04-18 07:05:32.180000
50324,9040606,45203030.0,2018-04-18 07:05:33.030000
50325,9040742,45203710.0,2018-04-18 07:05:33.710000
50326,9040880,45204400.0,2018-04-18 07:05:34.400000
50327,9041017,45205085.0,2018-04-18 07:05:35.085000
50328,9041142,45205710.0,2018-04-18 07:05:35.710000
50329,9041262,45206310.0,2018-04-18 07:05:36.310000
50330,9041395,45206975.0,2018-04-18 07:05:36.975000
50331,9041567,45207835.0,2018-04-18 07:05:37.835000
50332,9041756,45208780.0,2018-04-18 07:05:38.780000
50333,9041919,45209595.0,2018-04-18 07:05:39.595000
50334,9042051,45210255.0,2018-04-18 07:05:40.255000
50335,9042204,45211020.0,2018-04-18 07:05:41.020000
50336,9042326,45211630.0,2018-04-18 07:05:41.630000
50337,9042475,45212375.0,2018-04-18 07:05:42.375000
50338,9042594,45212970.0,2018-04-18 07:05:42.970000
50339,9042752,45213760.0,2018-04-18 07:05:43.760000
50340,9042884,45214420.0,2018-04-18 07:05:44.420000
50341,9043030,45215150.0,2018-04-18 07:05:45.150000
50342,9043203,45216015.0,2018-04-18 07:05:46.015000
50343,9043362,45216810.0,2018-04-18 07:05:46.810000
50344,9043529,45217645.0,2018-04-18 07:05:47.645000
50345,9043721,45218605.0,2018-04-18 07:05:48.605000
50346,9043884,45219420.0,2018-04-18 07:05:49.420000
50347,9044063,45220315.0,2018-04-18 07:05:50.315000
50348,9044222,45221110.0,2018-04-18 07:05:51.110000
50349,9044369,45221845.0,2018-04-18 07:05:51.845000
50350,9044510,45222550.0,2018-04-18 07:05:52.550000
50351,9044654,45223270.0,2018-04-18 07:05:53.270000
50352,9044793,45223965.0,2018-04-18 07:05:53.965000
50353,9044942,45224710.0,2018-04-18 07:05:54.710000
50354,9045092,45225460.0,2018-04-18 07:05:55.460000
50355,9045291,45226455.0,2018-04-18 07:05:56.455000
50356,9045457,45227285.0,2018-04-18 07:05:57.285000
50357,9045659,45228295.0,2018-04-18 07:05:58.295000
50358,9045871,45229355.0,2018-04-18 07:05:59.355000
50359,9046085,45230425.0,2018-04-18 07:06:00.425000
50360,9046201,45231005.0,2018-04-18 07:06:01.005000
50361,9046338,45231690.0,2018-04-18 07:06:01.690000
50362,9046515,45232575.0,2018-04-18 07:06:02.575000
50363,9046717,45233585.0,2018-04-18 07:06:03.585000
50364,9046917,45234585.0,2018-04-18 07:06:04.585000
50365,9047129,45235645.0,2018-04-18 07:06:05.645000
50366,9047323,45236615.0,2018-04-18 07:06:06.615000
50367,9047523,45237615.0,2018-04-18 07:06:07.615000
50368,9047639,45238195.0,2018-04-18 07:06:08.195000
50369,9047769,45238845.0,2018-04-18 07:06:08.845000
50370,9047934,45239670.0,2018-04-18 07:06:09.670000
50371,9048099,45240495.0,2018-04-18 07:06:10.495000
50372,9048257,45241285.0,2018-04-18 07:06:11.285000
50373,9048431,45242155.0,2018-04-18 07:06:12.155000
50374,9048563,45242815.0,2018-04-18 07:06:12.815000
50375,9048708,45243540.0,2018-04-18 07:06:13.540000
50376,9048859,45244295.0,2018-04-18 07:06:14.295000
50377,9048997,45244985.0,2018-04-18 07:06:14.985000
50378,9049140,45245700.0,2018-04-18 07:06:15.700000
50379,9049303,45246515.0,2018-04-18 07:06:16.515000
50380,9049445,45247225.0,2018-04-18 07:06:17.225000
50381,9049607,45248035.0,2018-04-18 07:06:18.035000
50382,9049791,45248955.0,2018-04-18 07:06:18.955000
50383,9049941,45249705.0,2018-04-18 07:06:19.705000
50384,9050084,45250420.0,2018-04-18 07:06:20.420000
50385,9050241,45251205.0,2018-04-18 07:06:21.205000
50386,9050391,45251955.0,2018-04-18 07:06:21.955000
50387,9050554,45252770.0,2018-04-18 07:06:22.770000
50388,9050731,45253655.0,2018-04-18 07:06:23.655000
50389,9050859,45254295.0,2018-04-18 07:06:24.295000
50390,9051004,45255020.0,2018-04-18 07:06:25.020000
50391,9051136,45255680.0,2018-04-18 07:06:25.680000
50392,9051301,45256505.0,2018-04-18 07:06:26.505000
50393,9051436,45257180.0,2018-04-18 07:06:27.180000
50394,9051598,45257990.0,2018-04-18 07:06:27.990000
50395,9051755,45258775.0,2018-04-18 07:06:28.775000
50396,9051875,45259375.0,2018-04-18 07:06:29.375000
50397,9052032,45260160.0,2018-04-18 07:06:30.160000
50398,9052202,45261010.0,2018-04-18 07:06:31.010000
50399,9052339,45261695.0,2018-04-18 07:06:31.695000
50400,9052504,45262520.0,2018-04-18 07:06:32.520000
50401,9052687,45263435.0,2018-04-18 07:06:33.435000
50402,9052842,45264210.0,2018-04-18 07:06:34.210000
50403,9053006,45265030.0,2018-04-18 07:06:35.030000
50404,9053134,45265670.0,2018-04-18 07:06:35.670000
50405,9053297,45266485.0,2018-04-18 07:06:36.485000
50406,9053443,45267215.0,2018-04-18 07:06:37.215000
50407,9053611,45268055.0,2018-04-18 07:06:38.055000
50408,9053761,45268805.0,2018-04-18 07:06:38.805000
50409,9053906,45269530.0,2018-04-18 07:06:39.530000
50410,9054057,45270285.0,2018-04-18 07:06:40.285000
50411,9054252,45271260.0,2018-04-18 07:06:41.260000
50412,9054447,45272235.0,2018-04-18 07:06:42.235000
50413,9054611,45273055.0,2018-04-18 07:06:43.055000
50414,9054764,45273820.0,2018-04-18 07:06:43.820000
50415,9054914,45274570.0,2018-04-18 07:06:44.570000
50416,9055055,45275275.0,2018-04-18 07:06:45.275000
50417,9055186,45275930.0,2018-04-18 07:06:45.930000
50418,9055342,45276710.0,2018-04-18 07:06:46.710000
50419,9055473,45277365.0,2018-04-18 07:06:47.365000
50420,9055612,45278060.0,2018-04-18 07:06:48.060000
50421,9055765,45278825.0,2018-04-18 07:06:48.825000
50422,9055922,45279610.0,2018-04-18 07:06:49.610000
50423,9056099,45280495.0,2018-04-18 07:06:50.495000
50424,9056241,45281205.0,2018-04-18 07:06:51.205000
50425,9056429,45282145.0,2018-04-18 07:06:52.145000
50426,9056631,45283155.0,2018-04-18 07:06:53.155000
50427,9056779,45283895.0,2018-04-18 07:06:53.895000
50428,9056929,45284645.0,2018-04-18 07:06:54.645000
50429,9057073,45285365.0,2018-04-18 07:06:55.365000
50430,9057189,45285945.0,2018-04-18 07:06:55.945000
50431,9057340,45286700.0,2018-04-18 07:06:56.700000
50432,9057486,45287430.0,2018-04-18 07:06:57.430000
50433,9057629,45288145.0,2018-04-18 07:06:58.145000
50434,9057774,45288870.0,2018-04-18 07:06:58.870000
50435,9057909,45289545.0,2018-04-18 07:06:59.545000
50436,9058068,45290340.0,2018-04-18 07:07:00.340000
50437,9058196,45290980.0,2018-04-18 07:07:00.980000
50438,9058348,45291740.0,2018-04-18 07:07:01.740000
50439,9058487,45292435.0,2018-04-18 07:07:02.435000
50440,9058628,45293140.0,2018-04-18 07:07:03.140000
50441,9058787,45293935.0,2018-04-18 07:07:03.935000
50442,9058951,45294755.0,2018-04-18 07:07:04.755000
50443,9059123,45295615.0,2018-04-18 07:07:05.615000
50444,9059305,45296525.0,2018-04-18 07:07:06.525000
