peak_order,sample_index,milliseconds,timestamp
45156,8109872,40549360.0,2018-04-18 05:47:59.360000
45157,8110048,40550240.0,2018-04-18 05:48:00.240000
45158,8110241,40551205.0,2018-04-18 05:48:01.205000
45159,8110409,40552045.0,2018-04-18 05:48:02.045000
45160,8110593,40552965.0,2018-04-18 05:48:02.965000
45161,8110744,40553720.0,2018-04-18 05:48:03.720000
45162,8110931,40554655.0,2018-04-18 05:48:04.655000
45163,8111102,40555510.0,2018-04-18 05:48:05.510000
45164,8111279,40556395.0,2018-04-18 05:48:06.395000
45165,8111417,40557085.0,2018-04-18 05:48:07.085000
45166,8111559,40557795.0,2018-04-18 05:48:07.795000
45167,8111747,40558735.0,2018-04-18 05:48:08.735000
45168,8111941,40559705.0,2018-04-18 05:48:09.705000
45169,8112092,40560460.0,2018-04-18 05:48:10.460000
45170,8112283,40561415.0,2018-04-18 05:48:11.415000
45171,8112429,40562145.0,2018-04-18 05:48:12.145000
45172,8112562,40562810.0,2018-04-18 05:48:12.810000
45173,8112714,40563570.0,2018-04-18 05:48:13.570000
45174,8112873,40564365.0,2018-04-18 05:48:14.365000
45175,8113018,40565090.0,2018-04-18 05:48:15.090000
45176,8113152,40565760.0,2018-04-18 05:48:15.760000
45177,8113328,40566640.0,2018-04-18 05:48:16.640000
45178,8113536,40567680.0,2018-04-18 05:48:17.680000
45179,8113681,40568405.0,2018-04-18 05:48:18.405000
45180,8113846,40569230.0,2018-04-18 05:48:19.230000
45181,8114024,40570120.0,2018-04-18 05:48:20.120000
45182,8114175,40570875.0,2018-04-18 05:48:20.875000
45183,8114377,40571885.0,2018-04-18 05:48:21.885000
45184,8114569,40572845.0,2018-04-18 05:48:22.845000
45185,8114770,40573850.0,2018-04-18 05:48:23.850000
45186,8114954,40574770.0,2018-04-18 05:48:24.770000
45187,8115134,40575670.0,2018-04-18 05:48:25.670000
45188,8115302,40576510.0,2018-04-18 05:48:26.510000
45189,8115478,40577390.0,2018-04-18 05:48:27.390000
45190,8115665,40578325.0,2018-04-18 05:48:28.325000
45191,8115810,40579050.0,2018-04-18 05:48:29.050000
45192,8115955,40579775.0,2018-04-18 05:48:29.775000
45193,8116121,40580605.0,2018-04-18 05:48:30.605000
45194,8116261,40581305.0,2018-04-18 05:48:31.305000
45195,8116413,40582065.0,2018-04-18 05:48:32.065000
45196,8116616,40583080.0,2018-04-18 05:48:33.080000
45197,8116842,40584210.0,2018-04-18 05:48:34.210000
45198,8117005,40585025.0,2018-04-18 05:48:35.025000
45199,8117162,40585810.0,2018-04-18 05:48:35.810000
45200,8117350,40586750.0,2018-04-18 05:48:36.750000
45201,8117561,40587805.0,2018-04-18 05:48:37.805000
45202,8117765,40588825.0,2018-04-18 05:48:38.825000
45203,8117944,40589720.0,2018-04-18 05:48:39.720000
45204,8118141,40590705.0,2018-04-18 05:48:40.705000
45205,8118311,40591555.0,2018-04-18 05:48:41.555000
45206,8118495,40592475.0,2018-04-18 05:48:42.475000
45207,8118669,40593345.0,2018-04-18 05:48:43.345000
45208,8118837,40594185.0,2018-04-18 05:48:44.185000
45209,8119004,40595020.0,2018-04-18 05:48:45.020000
45210,8119176,40595880.0,2018-04-18 05:48:45.880000
45211,8119364,40596820.0,2018-04-18 05:48:46.820000
45212,8119526,40597630.0,2018-04-18 05:48:47.630000
45213,8119719,40598595.0,2018-04-18 05:48:48.595000
45214,8119915,40599575.0,2018-04-18 05:48:49.575000
45215,8120098,40600490.0,2018-04-18 05:48:50.490000
45216,8120264,40601320.0,2018-04-18 05:48:51.320000
45217,8120420,40602100.0,2018-04-18 05:48:52.100000
45218,8120560,40602800.0,2018-04-18 05:48:52.800000
45219,8120744,40603720.0,2018-04-18 05:48:53.720000
45220,8120937,40604685.0,2018-04-18 05:48:54.685000
45221,8121116,40605580.0,2018-04-18 05:48:55.580000
45222,8121291,40606455.0,2018-04-18 05:48:56.455000
45223,8121430,40607150.0,2018-04-18 05:48:57.150000
45224,8121593,40607965.0,2018-04-18 05:48:57.965000
45225,8121760,40608800.0,2018-04-18 05:48:58.800000
45226,8121955,40609775.0,2018-04-18 05:48:59.775000
45227,8122150,40610750.0,2018-04-18 05:49:00.750000
45228,8122348,40611740.0,2018-04-18 05:49:01.740000
45229,8122532,40612660.0,2018-04-18 05:49:02.660000
45230,8122746,40613730.0,2018-04-18 05:49:03.730000
45231,8122919,40614595.0,2018-04-18 05:49:04.595000
45232,8123096,40615480.0,2018-04-18 05:49:05.480000
45233,8123272,40616360.0,2018-04-18 05:49:06.360000
45234,8123442,40617210.0,2018-04-18 05:49:07.210000
45235,8123591,40617955.0,2018-04-18 05:49:07.955000
45236,8123741,40618705.0,2018-04-18 05:49:08.705000
45237,8123894,40619470.0,2018-04-18 05:49:09.470000
45238,8124058,40620290.0,2018-04-18 05:49:10.290000
45239,8124206,40621030.0,2018-04-18 05:49:11.030000
45240,8124414,40622070.0,2018-04-18 05:49:12.070000
45241,8124580,40622900.0,2018-04-18 05:49:12.900000
45242,8124783,40623915.0,2018-04-18 05:49:13.915000
45243,8124954,40624770.0,2018-04-18 05:49:14.770000
45244,8125103,40625515.0,2018-04-18 05:49:15.515000
45245,8125285,40626425.0,2018-04-18 05:49:16.425000
45246,8125462,40627310.0,2018-04-18 05:49:17.310000
45247,8125606,40628030.0,2018-04-18 05:49:18.030000
45248,8125811,40629055.0,2018-04-18 05:49:19.055000
45249,8125990,40629950.0,2018-04-18 05:49:19.950000
45250,8126143,40630715.0,2018-04-18 05:49:20.715000
45251,8126292,40631460.0,2018-04-18 05:49:21.460000
45252,8126448,40632240.0,2018-04-18 05:49:22.240000
45253,8126578,40632890.0,2018-04-18 05:49:22.890000
45254,8126740,40633700.0,2018-04-18 05:49:23.700000
45255,8126923,40634615.0,2018-04-18 05:49:24.615000
45256,8127056,40635280.0,2018-04-18 05:49:25.280000
45257,8127203,40636015.0,2018-04-18 05:49:26.015000
45258,8127351,40636755.0,2018-04-18 05:49:26.755000
45259,8127502,40637510.0,2018-04-18 05:49:27.510000
45260,8127651,40638255.0,2018-04-18 05:49:28.255000
45261,8127849,40639245.0,2018-04-18 05:49:29.245000
45262,8128034,40640170.0,2018-04-18 05:49:30.170000
45263,8128180,40640900.0,2018-04-18 05:49:30.900000
45264,8128367,40641835.0,2018-04-18 05:49:31.835000
45265,8128547,40642735.0,2018-04-18 05:49:32.735000
45266,8128714,40643570.0,2018-04-18 05:49:33.570000
45267,8128916,40644580.0,2018-04-18 05:49:34.580000
45268,8129083,40645415.0,2018-04-18 05:49:35.415000
45269,8129253,40646265.0,2018-04-18 05:49:36.265000
45270,8129430,40647150.0,2018-04-18 05:49:37.150000
45271,8129620,40648100.0,2018-04-18 05:49:38.100000
45272,8129774,40648870.0,2018-04-18 05:49:38.870000
45273,8129919,40649595.0,2018-04-18 05:49:39.595000
45274,8130072,40650360.0,2018-04-18 05:49:40.360000
45275,8130219,40651095.0,2018-04-18 05:49:41.095000
45276,8130395,40651975.0,2018-04-18 05:49:41.975000
45277,8130557,40652785.0,2018-04-18 05:49:42.785000
45278,8130711,40653555.0,2018-04-18 05:49:43.555000
45279,8130862,40654310.0,2018-04-18 05:49:44.310000
45280,8131001,40655005.0,2018-04-18 05:49:45.005000
45281,8131183,40655915.0,2018-04-18 05:49:45.915000
45282,8131330,40656650.0,2018-04-18 05:49:46.650000
45283,8131471,40657355.0,2018-04-18 05:49:47.355000
45284,8131661,40658305.0,2018-04-18 05:49:48.305000
45285,8131840,40659200.0,2018-04-18 05:49:49.200000
45286,8131995,40659975.0,2018-04-18 05:49:49.975000
45287,8132153,40660765.0,2018-04-18 05:49:50.765000
45288,8132298,40661490.0,2018-04-18 05:49:51.490000
45289,8132462,40662310.0,2018-04-18 05:49:52.310000
45290,8132603,40663015.0,2018-04-18 05:49:53.015000
45291,8132752,40663760.0,2018-04-18 05:49:53.760000
45292,8132905,40664525.0,2018-04-18 05:49:54.525000
45293,8133055,40665275.0,2018-04-18 05:49:55.275000
45294,8133199,40665995.0,2018-04-18 05:49:55.995000
45295,8133359,40666795.0,2018-04-18 05:49:56.795000
45296,8133506,40667530.0,2018-04-18 05:49:57.530000
45297,8133673,40668365.0,2018-04-18 05:49:58.365000
45298,8133857,40669285.0,2018-04-18 05:49:59.285000
45299,8134030,40670150.0,2018-04-18 05:50:00.150000
45300,8134199,40670995.0,2018-04-18 05:50:00.995000
45301,8134402,40672010.0,2018-04-18 05:50:02.010000
45302,8134566,40672830.0,2018-04-18 05:50:02.830000
45303,8134746,40673730.0,2018-04-18 05:50:03.730000
45304,8134880,40674400.0,2018-04-18 05:50:04.400000
45305,8135026,40675130.0,2018-04-18 05:50:05.130000
45306,8135177,40675885.0,2018-04-18 05:50:05.885000
45307,8135322,40676610.0,2018-04-18 05:50:06.610000
45308,8135479,40677395.0,2018-04-18 05:50:07.395000
45309,8135626,40678130.0,2018-04-18 05:50:08.130000
45310,8135801,40679005.0,2018-04-18 05:50:09.005000
45311,8135979,40679895.0,2018-04-18 05:50:09.895000
45312,8136142,40680710.0,2018-04-18 05:50:10.710000
45313,8136331,40681655.0,2018-04-18 05:50:11.655000
45314,8136498,40682490.0,2018-04-18 05:50:12.490000
45315,8136675,40683375.0,2018-04-18 05:50:13.375000
45316,8136846,40684230.0,2018-04-18 05:50:14.230000
45317,8137024,40685120.0,2018-04-18 05:50:15.120000
45318,8137211,40686055.0,2018-04-18 05:50:16.055000
45319,8137376,40686880.0,2018-04-18 05:50:16.880000
45320,8137542,40687710.0,2018-04-18 05:50:17.710000
45321,8137702,40688510.0,2018-04-18 05:50:18.510000
45322,8137870,40689350.0,2018-04-18 05:50:19.350000
45323,8138065,40690325.0,2018-04-18 05:50:20.325000
45324,8138247,40691235.0,2018-04-18 05:50:21.235000
45325,8138423,40692115.0,2018-04-18 05:50:22.115000
45326,8138560,40692800.0,2018-04-18 05:50:22.800000
45327,8138689,40693445.0,2018-04-18 05:50:23.445000
45328,8138852,40694260.0,2018-04-18 05:50:24.260000
45329,8139005,40695025.0,2018-04-18 05:50:25.025000
45330,8139152,40695760.0,2018-04-18 05:50:25.760000
45331,8139303,40696515.0,2018-04-18 05:50:26.515000
45332,8139466,40697330.0,2018-04-18 05:50:27.330000
45333,8139612,40698060.0,2018-04-18 05:50:28.060000
45334,8139755,40698775.0,2018-04-18 05:50:28.775000
45335,8139900,40699500.0,2018-04-18 05:50:29.500000
45336,8140057,40700285.0,2018-04-18 05:50:30.285000
45337,8140216,40701080.0,2018-04-18 05:50:31.080000
45338,8140397,40701985.0,2018-04-18 05:50:31.985000
45339,8140587,40702935.0,2018-04-18 05:50:32.935000
45340,8140762,40703810.0,2018-04-18 05:50:33.810000
45341,8140946,40704730.0,2018-04-18 05:50:34.730000
45342,8141118,40705590.0,2018-04-18 05:50:35.590000
45343,8141297,40706485.0,2018-04-18 05:50:36.485000
45344,8141473,40707365.0,2018-04-18 05:50:37.365000
45345,8141630,40708150.0,2018-04-18 05:50:38.150000
45346,8141792,40708960.0,2018-04-18 05:50:38.960000
45347,8141938,40709690.0,2018-04-18 05:50:39.690000
45348,8142152,40710760.0,2018-04-18 05:50:40.760000
45349,8142348,40711740.0,2018-04-18 05:50:41.740000
45350,8142489,40712445.0,2018-04-18 05:50:42.445000
45351,8142656,40713280.0,2018-04-18 05:50:43.280000
45352,8142879,40714395.0,2018-04-18 05:50:44.395000
45353,8143025,40715125.0,2018-04-18 05:50:45.125000
45354,8143171,40715855.0,2018-04-18 05:50:45.855000
45355,8143332,40716660.0,2018-04-18 05:50:46.660000
45356,8143477,40717385.0,2018-04-18 05:50:47.385000
45357,8143636,40718180.0,2018-04-18 05:50:48.180000
45358,8143775,40718875.0,2018-04-18 05:50:48.875000
45359,8143936,40719680.0,2018-04-18 05:50:49.680000
45360,8144079,40720395.0,2018-04-18 05:50:50.395000
45361,8144239,40721195.0,2018-04-18 05:50:51.195000
45362,8144387,40721935.0,2018-04-18 05:50:51.935000
45363,8144532,40722660.0,2018-04-18 05:50:52.660000
45364,8144700,40723500.0,2018-04-18 05:50:53.500000
45365,8144875,40724375.0,2018-04-18 05:50:54.375000
45366,8145049,40725245.0,2018-04-18 05:50:55.245000
45367,8145215,40726075.0,2018-04-18 05:50:56.075000
45368,8145366,40726830.0,2018-04-18 05:50:56.830000
45369,8145598,40727990.0,2018-04-18 05:50:57.990000
45370,8145744,40728720.0,2018-04-18 05:50:58.720000
45371,8145896,40729480.0,2018-04-18 05:50:59.480000
45372,8146047,40730235.0,2018-04-18 05:51:00.235000
45373,8146216,40731080.0,2018-04-18 05:51:01.080000
45374,8146344,40731720.0,2018-04-18 05:51:01.720000
45375,8146495,40732475.0,2018-04-18 05:51:02.475000
45376,8146639,40733195.0,2018-04-18 05:51:03.195000
45377,8146806,40734030.0,2018-04-18 05:51:04.030000
45378,8146968,40734840.0,2018-04-18 05:51:04.840000
45379,8147182,40735910.0,2018-04-18 05:51:05.910000
45380,8147352,40736760.0,2018-04-18 05:51:06.760000
45381,8147493,40737465.0,2018-04-18 05:51:07.465000
45382,8147638,40738190.0,2018-04-18 05:51:08.190000
45383,8147824,40739120.0,2018-04-18 05:51:09.120000
45384,8147997,40739985.0,2018-04-18 05:51:09.985000
45385,8148184,40740920.0,2018-04-18 05:51:10.920000
45386,8148374,40741870.0,2018-04-18 05:51:11.870000
45387,8148599,40742995.0,2018-04-18 05:51:12.995000
45388,8148752,40743760.0,2018-04-18 05:51:13.760000
45389,8148928,40744640.0,2018-04-18 05:51:14.640000
45390,8149116,40745580.0,2018-04-18 05:51:15.580000
45391,8149302,40746510.0,2018-04-18 05:51:16.510000
45392,8149497,40747485.0,2018-04-18 05:51:17.485000
45393,8149669,40748345.0,2018-04-18 05:51:18.345000
45394,8149885,40749425.0,2018-04-18 05:51:19.425000
45395,8150056,40750280.0,2018-04-18 05:51:20.280000
45396,8150256,40751280.0,2018-04-18 05:51:21.280000
45397,8150433,40752165.0,2018-04-18 05:51:22.165000
45398,8150579,40752895.0,2018-04-18 05:51:22.895000
45399,8150745,40753725.0,2018-04-18 05:51:23.725000
45400,8150906,40754530.0,2018-04-18 05:51:24.530000
45401,8151067,40755335.0,2018-04-18 05:51:25.335000
45402,8151225,40756125.0,2018-04-18 05:51:26.125000
45403,8151386,40756930.0,2018-04-18 05:51:26.930000
45404,8151604,40758020.0,2018-04-18 05:51:28.020000
45405,8151749,40758745.0,2018-04-18 05:51:28.745000
45406,8151929,40759645.0,2018-04-18 05:51:29.645000
45407,8152117,40760585.0,2018-04-18 05:51:30.585000
45408,8152264,40761320.0,2018-04-18 05:51:31.320000
45409,8152443,40762215.0,2018-04-18 05:51:32.215000
45410,8152610,40763050.0,2018-04-18 05:51:33.050000
45411,8152761,40763805.0,2018-04-18 05:51:33.805000
45412,8152935,40764675.0,2018-04-18 05:51:34.675000
45413,8153097,40765485.0,2018-04-18 05:51:35.485000
45414,8153258,40766290.0,2018-04-18 05:51:36.290000
45415,8153424,40767120.0,2018-04-18 05:51:37.120000
45416,8153633,40768165.0,2018-04-18 05:51:38.165000
45417,8153821,40769105.0,2018-04-18 05:51:39.105000
45418,8153987,40769935.0,2018-04-18 05:51:39.935000
45419,8154145,40770725.0,2018-04-18 05:51:40.725000
45420,8154301,40771505.0,2018-04-18 05:51:41.505000
45421,8154469,40772345.0,2018-04-18 05:51:42.345000
45422,8154628,40773140.0,2018-04-18 05:51:43.140000
45423,8154793,40773965.0,2018-04-18 05:51:43.965000
45424,8154974,40774870.0,2018-04-18 05:51:44.870000
45425,8155126,40775630.0,2018-04-18 05:51:45.630000
45426,8155297,40776485.0,2018-04-18 05:51:46.485000
45427,8155472,40777360.0,2018-04-18 05:51:47.360000
45428,8155623,40778115.0,2018-04-18 05:51:48.115000
45429,8155806,40779030.0,2018-04-18 05:51:49.030000
45430,8155964,40779820.0,2018-04-18 05:51:49.820000
45431,8156125,40780625.0,2018-04-18 05:51:50.625000
45432,8156275,40781375.0,2018-04-18 05:51:51.375000
45433,8156450,40782250.0,2018-04-18 05:51:52.250000
45434,8156611,40783055.0,2018-04-18 05:51:53.055000
45435,8156782,40783910.0,2018-04-18 05:51:53.910000
45436,8156944,40784720.0,2018-04-18 05:51:54.720000
45437,8157156,40785780.0,2018-04-18 05:51:55.780000
45438,8157324,40786620.0,2018-04-18 05:51:56.620000
45439,8157522,40787610.0,2018-04-18 05:51:57.610000
45440,8157735,40788675.0,2018-04-18 05:51:58.675000
45441,8157897,40789485.0,2018-04-18 05:51:59.485000
45442,8158086,40790430.0,2018-04-18 05:52:00.430000
45443,8158245,40791225.0,2018-04-18 05:52:01.225000
45444,8158395,40791975.0,2018-04-18 05:52:01.975000
45445,8158557,40792785.0,2018-04-18 05:52:02.785000
45446,8158719,40793595.0,2018-04-18 05:52:03.595000
45447,8158897,40794485.0,2018-04-18 05:52:04.485000
45448,8159077,40795385.0,2018-04-18 05:52:05.385000
45449,8159303,40796515.0,2018-04-18 05:52:06.515000
45450,8159485,40797425.0,2018-04-18 05:52:07.425000
45451,8159649,40798245.0,2018-04-18 05:52:08.245000
45452,8159797,40798985.0,2018-04-18 05:52:08.985000
45453,8160014,40800070.0,2018-04-18 05:52:10.070000
45454,8160245,40801225.0,2018-04-18 05:52:11.225000
45455,8160422,40802110.0,2018-04-18 05:52:12.110000
45456,8160609,40803045.0,2018-04-18 05:52:13.045000
45457,8160783,40803915.0,2018-04-18 05:52:13.915000
45458,8160975,40804875.0,2018-04-18 05:52:14.875000
45459,8161112,40805560.0,2018-04-18 05:52:15.560000
45460,8161292,40806460.0,2018-04-18 05:52:16.460000
45461,8161444,40807220.0,2018-04-18 05:52:17.220000
45462,8161647,40808235.0,2018-04-18 05:52:18.235000
45463,8161844,40809220.0,2018-04-18 05:52:19.220000
45464,8161998,40809990.0,2018-04-18 05:52:19.990000
45465,8162176,40810880.0,2018-04-18 05:52:20.880000
45466,8162335,40811675.0,2018-04-18 05:52:21.675000
45467,8162497,40812485.0,2018-04-18 05:52:22.485000
45468,8162670,40813350.0,2018-04-18 05:52:23.350000
45469,8162853,40814265.0,2018-04-18 05:52:24.265000
45470,8163021,40815105.0,2018-04-18 05:52:25.105000
45471,8163175,40815875.0,2018-04-18 05:52:25.875000
45472,8163299,40816495.0,2018-04-18 05:52:26.495000
45473,8163456,40817280.0,2018-04-18 05:52:27.280000
45474,8163609,40818045.0,2018-04-18 05:52:28.045000
45475,8163714,40818570.0,2018-04-18 05:52:28.570000
45476,8163809,40819045.0,2018-04-18 05:52:29.045000
45477,8163948,40819740.0,2018-04-18 05:52:29.740000
45478,8164086,40820430.0,2018-04-18 05:52:30.430000
45479,8164277,40821385.0,2018-04-18 05:52:31.385000
45480,8164487,40822435.0,2018-04-18 05:52:32.435000
45481,8164645,40823225.0,2018-04-18 05:52:33.225000
45482,8164842,40824210.0,2018-04-18 05:52:34.210000
45483,8165077,40825385.0,2018-04-18 05:52:35.385000
45484,8165219,40826095.0,2018-04-18 05:52:36.095000
45485,8165422,40827110.0,2018-04-18 05:52:37.110000
45486,8165562,40827810.0,2018-04-18 05:52:37.810000
45487,8165746,40828730.0,2018-04-18 05:52:38.730000
45488,8165905,40829525.0,2018-04-18 05:52:39.525000
45489,8166069,40830345.0,2018-04-18 05:52:40.345000
45490,8166233,40831165.0,2018-04-18 05:52:41.165000
45491,8166418,40832090.0,2018-04-18 05:52:42.090000
45492,8166594,40832970.0,2018-04-18 05:52:42.970000
45493,8166762,40833810.0,2018-04-18 05:52:43.810000
45494,8166936,40834680.0,2018-04-18 05:52:44.680000
45495,8167134,40835670.0,2018-04-18 05:52:45.670000
45496,8167338,40836690.0,2018-04-18 05:52:46.690000
45497,8167491,40837455.0,2018-04-18 05:52:47.455000
45498,8167647,40838235.0,2018-04-18 05:52:48.235000
45499,8167843,40839215.0,2018-04-18 05:52:49.215000
45500,8167971,40839855.0,2018-04-18 05:52:49.855000
45501,8168098,40840490.0,2018-04-18 05:52:50.490000
45502,8168226,40841130.0,2018-04-18 05:52:51.130000
45503,8168395,40841975.0,2018-04-18 05:52:51.975000
45504,8168525,40842625.0,2018-04-18 05:52:52.625000
45505,8168754,40843770.0,2018-04-18 05:52:53.770000
45506,8168944,40844720.0,2018-04-18 05:52:54.720000
45507,8169119,40845595.0,2018-04-18 05:52:55.595000
45508,8169321,40846605.0,2018-04-18 05:52:56.605000
45509,8169449,40847245.0,2018-04-18 05:52:57.245000
45510,8169634,40848170.0,2018-04-18 05:52:58.170000
45511,8169811,40849055.0,2018-04-18 05:52:59.055000
45512,8169982,40849910.0,2018-04-18 05:52:59.910000
45513,8170137,40850685.0,2018-04-18 05:53:00.685000
45514,8170312,40851560.0,2018-04-18 05:53:01.560000
45515,8170496,40852480.0,2018-04-18 05:53:02.480000
45516,8170664,40853320.0,2018-04-18 05:53:03.320000
45517,8170835,40854175.0,2018-04-18 05:53:04.175000
45518,8171002,40855010.0,2018-04-18 05:53:05.010000
45519,8171185,40855925.0,2018-04-18 05:53:05.925000
45520,8171351,40856755.0,2018-04-18 05:53:06.755000
45521,8171540,40857700.0,2018-04-18 05:53:07.700000
45522,8171702,40858510.0,2018-04-18 05:53:08.510000
45523,8171887,40859435.0,2018-04-18 05:53:09.435000
45524,8172053,40860265.0,2018-04-18 05:53:10.265000
45525,8172235,40861175.0,2018-04-18 05:53:11.175000
45526,8172387,40861935.0,2018-04-18 05:53:11.935000
45527,8172558,40862790.0,2018-04-18 05:53:12.790000
45528,8172710,40863550.0,2018-04-18 05:53:13.550000
45529,8172838,40864190.0,2018-04-18 05:53:14.190000
45530,8173005,40865025.0,2018-04-18 05:53:15.025000
45531,8173145,40865725.0,2018-04-18 05:53:15.725000
45532,8173293,40866465.0,2018-04-18 05:53:16.465000
45533,8173419,40867095.0,2018-04-18 05:53:17.095000
45534,8173665,40868325.0,2018-04-18 05:53:18.325000
45535,8173869,40869345.0,2018-04-18 05:53:19.345000
45536,8174065,40870325.0,2018-04-18 05:53:20.325000
45537,8174327,40871635.0,2018-04-18 05:53:21.635000
45538,8174540,40872700.0,2018-04-18 05:53:22.700000
45539,8174670,40873350.0,2018-04-18 05:53:23.350000
45540,8174850,40874250.0,2018-04-18 05:53:24.250000
45541,8175049,40875245.0,2018-04-18 05:53:25.245000
45542,8175237,40876185.0,2018-04-18 05:53:26.185000
45543,8175419,40877095.0,2018-04-18 05:53:27.095000
45544,8175588,40877940.0,2018-04-18 05:53:27.940000
45545,8175754,40878770.0,2018-04-18 05:53:28.770000
45546,8175931,40879655.0,2018-04-18 05:53:29.655000
45547,8176092,40880460.0,2018-04-18 05:53:30.460000
45548,8176264,40881320.0,2018-04-18 05:53:31.320000
45549,8176422,40882110.0,2018-04-18 05:53:32.110000
45550,8176608,40883040.0,2018-04-18 05:53:33.040000
45551,8176754,40883770.0,2018-04-18 05:53:33.770000
45552,8176978,40884890.0,2018-04-18 05:53:34.890000
45553,8177169,40885845.0,2018-04-18 05:53:35.845000
45554,8177337,40886685.0,2018-04-18 05:53:36.685000
45555,8177486,40887430.0,2018-04-18 05:53:37.430000
45556,8177667,40888335.0,2018-04-18 05:53:38.335000
45557,8177789,40888945.0,2018-04-18 05:53:38.945000
45558,8177986,40889930.0,2018-04-18 05:53:39.930000
45559,8178245,40891225.0,2018-04-18 05:53:41.225000
45560,8178446,40892230.0,2018-04-18 05:53:42.230000
45561,8178655,40893275.0,2018-04-18 05:53:43.275000
45562,8178795,40893975.0,2018-04-18 05:53:43.975000
45563,8179012,40895060.0,2018-04-18 05:53:45.060000
45564,8179210,40896050.0,2018-04-18 05:53:46.050000
45565,8179344,40896720.0,2018-04-18 05:53:46.720000
45566,8179505,40897525.0,2018-04-18 05:53:47.525000
45567,8179679,40898395.0,2018-04-18 05:53:48.395000
45568,8179850,40899250.0,2018-04-18 05:53:49.250000
45569,8180042,40900210.0,2018-04-18 05:53:50.210000
45570,8180176,40900880.0,2018-04-18 05:53:50.880000
45571,8180310,40901550.0,2018-04-18 05:53:51.550000
45572,8180459,40902295.0,2018-04-18 05:53:52.295000
45573,8180640,40903200.0,2018-04-18 05:53:53.200000
45574,8180832,40904160.0,2018-04-18 05:53:54.160000
45575,8181013,40905065.0,2018-04-18 05:53:55.065000
45576,8181163,40905815.0,2018-04-18 05:53:55.815000
45577,8181305,40906525.0,2018-04-18 05:53:56.525000
45578,8181502,40907510.0,2018-04-18 05:53:57.510000
45579,8181706,40908530.0,2018-04-18 05:53:58.530000
45580,8181936,40909680.0,2018-04-18 05:53:59.680000
45581,8182079,40910395.0,2018-04-18 05:54:00.395000
45582,8182265,40911325.0,2018-04-18 05:54:01.325000
45583,8182433,40912165.0,2018-04-18 05:54:02.165000
45584,8182620,40913100.0,2018-04-18 05:54:03.100000
45585,8182811,40914055.0,2018-04-18 05:54:04.055000
45586,8182992,40914960.0,2018-04-18 05:54:04.960000
45587,8183195,40915975.0,2018-04-18 05:54:05.975000
45588,8183344,40916720.0,2018-04-18 05:54:06.720000
45589,8183492,40917460.0,2018-04-18 05:54:07.460000
45590,8183674,40918370.0,2018-04-18 05:54:08.370000
45591,8183893,40919465.0,2018-04-18 05:54:09.465000
45592,8184051,40920255.0,2018-04-18 05:54:10.255000
45593,8184256,40921280.0,2018-04-18 05:54:11.280000
45594,8184421,40922105.0,2018-04-18 05:54:12.105000
45595,8184553,40922765.0,2018-04-18 05:54:12.765000
45596,8184742,40923710.0,2018-04-18 05:54:13.710000
45597,8184890,40924450.0,2018-04-18 05:54:14.450000
45598,8185044,40925220.0,2018-04-18 05:54:15.220000
45599,8185180,40925900.0,2018-04-18 05:54:15.900000
45600,8185386,40926930.0,2018-04-18 05:54:16.930000
45601,8185574,40927870.0,2018-04-18 05:54:17.870000
45602,8185714,40928570.0,2018-04-18 05:54:18.570000
45603,8185911,40929555.0,2018-04-18 05:54:19.555000
45604,8186124,40930620.0,2018-04-18 05:54:20.620000
45605,8186319,40931595.0,2018-04-18 05:54:21.595000
45606,8186471,40932355.0,2018-04-18 05:54:22.355000
45607,8186631,40933155.0,2018-04-18 05:54:23.155000
45608,8186808,40934040.0,2018-04-18 05:54:24.040000
45609,8186970,40934850.0,2018-04-18 05:54:24.850000
45610,8187131,40935655.0,2018-04-18 05:54:25.655000
45611,8187265,40936325.0,2018-04-18 05:54:26.325000
45612,8187519,40937595.0,2018-04-18 05:54:27.595000
45613,8187657,40938285.0,2018-04-18 05:54:28.285000
45614,8187800,40939000.0,2018-04-18 05:54:29
45615,8187999,40939995.0,2018-04-18 05:54:29.995000
45616,8188192,40940960.0,2018-04-18 05:54:30.960000
45617,8188394,40941970.0,2018-04-18 05:54:31.970000
45618,8188624,40943120.0,2018-04-18 05:54:33.120000
45619,8188796,40943980.0,2018-04-18 05:54:33.980000
45620,8188978,40944890.0,2018-04-18 05:54:34.890000
45621,8189122,40945610.0,2018-04-18 05:54:35.610000
45622,8189275,40946375.0,2018-04-18 05:54:36.375000
45623,8189428,40947140.0,2018-04-18 05:54:37.140000
45624,8189565,40947825.0,2018-04-18 05:54:37.825000
45625,8189728,40948640.0,2018-04-18 05:54:38.640000
45626,8189984,40949920.0,2018-04-18 05:54:39.920000
45627,8190184,40950920.0,2018-04-18 05:54:40.920000
45628,8190386,40951930.0,2018-04-18 05:54:41.930000
45629,8190516,40952580.0,2018-04-18 05:54:42.580000
45630,8190673,40953365.0,2018-04-18 05:54:43.365000
45631,8190802,40954010.0,2018-04-18 05:54:44.010000
45632,8190989,40954945.0,2018-04-18 05:54:44.945000
45633,8191155,40955775.0,2018-04-18 05:54:45.775000
45634,8191338,40956690.0,2018-04-18 05:54:46.690000
45635,8191546,40957730.0,2018-04-18 05:54:47.730000
45636,8191722,40958610.0,2018-04-18 05:54:48.610000
45637,8191932,40959660.0,2018-04-18 05:54:49.660000
